"Currency","Notes.Buy","Notes.Sell","TT.Buy","TT.Sell","Src","Date"
"USD","82.00","84.60","83.03","83.65","RMA","20231009"
"GBP","99.35","102.15","100.68","101.40","RMA","20231009"
"EUR","86.10","88.50","87.26","87.88","RMA","20231009"
"JPY","55.00","56.55","55.73","56.16","RMA","20231009"
"CHF","89.30","91.90","90.52","91.23","RMA","20231009"
"HKD","10.45","10.75","10.60","10.68","RMA","20231009"
"CAD","59.45","61.15","60.25","60.73","RMA","20231009"
"AUD","51.90","53.35","52.60","52.98","RMA","20231009"
"SGD","59.70","61.40","60.51","60.98","RMA","20231009"
"DKK","11.55","11.85","11.70","11.79","RMA","20231009"
"SEK","7.40","7.65","7.52","7.58","RMA","20231009"
"NOK","7.45","7.65","7.54","7.59","RMA","20231009"
"USD","82","84.55","83","83.62","BOB","20231009"
"USD.5.20","79.54","","","","BOB","20231009"
"USD.12","77.9","","","","BOB","20231009"
"GBP","99.95","102.75","101.31","102.04","BOB","20231009"
"EUR","86.45","88.9","87.62","88.24","BOB","20231009"
"JPY","54.95","56.5","55.67","56.11","BOB","20231009"
"CHF","89.7","92.3","90.93","91.65","BOB","20231009"
"HKD","10.45","10.75","10.6","10.68","BOB","20231009"
"CAD","59.7","61.45","60.53","60.99","BOB","20231009"
"AUD","52.1","53.55","52.8","53.18","BOB","20231009"
"SGD","59.9","61.6","60.7","61.18","BOB","20231009"
"DKK","11.6","11.9","11.74","11.83","BOB","20231009"
"SEK","7.45","7.65","7.55","7.61","BOB","20231009"
"NOK","7.45","7.7","7.57","7.63","BOB","20231009"
"USD","82.00","84.60","83.03","83.65","TBL","20231009"
"USD.5.20","79.54","","","","TBL","20231009"
"USD.12","77.90","","","","TBL","20231009"
"GBP","99.35","102.15","100.68","101.40","TBL","20231009"
"EUR","86.10","88.50","87.26","87.88","TBL","20231009"
"JPY","55.00","56.55","55.73","56.16","TBL","20231009"
"CHF","89.30","91.90","90.52","91.23","TBL","20231009"
"HKD","10.45","10.75","10.60","10.68","TBL","20231009"
"CAD","59.45","61.15","60.25","60.73","TBL","20231009"
"AUD","51.90","53.35","52.60","52.98","TBL","20231009"
"SGD","59.70","61.40","60.51","60.98","TBL","20231009"
"DKK","11.55","11.85","11.70","11.79","TBL","20231009"
"SEK","7.40","7.65","7.52","7.58","TBL","20231009"
"NOK","7.45","7.65","7.54","7.59","TBL","20231009"
