"Currency","Notes.Buy","Notes.Sell","TT.Buy","TT.Sell","Src","Date"
"USD","82.00","84.55","83.00","83.62","RMA","20231010"
"GBP","99.95","102.75","101.31","102.04","RMA","20231010"
"EUR","86.45","88.90","87.62","88.24","RMA","20231010"
"JPY","54.95","56.50","55.67","56.11","RMA","20231010"
"CHF","89.70","92.30","90.93","91.65","RMA","20231010"
"HKD","10.45","10.75","10.60","10.68","RMA","20231010"
"CAD","59.70","61.45","60.53","60.99","RMA","20231010"
"AUD","52.10","53.55","52.80","53.18","RMA","20231010"
"SGD","59.90","61.60","60.70","61.18","RMA","20231010"
"DKK","11.60","11.90","11.74","11.83","RMA","20231010"
"SEK","7.45","7.65","7.55","7.61","RMA","20231010"
"NOK","7.45","7.70","7.57","7.63","RMA","20231010"
"USD","82.05","84.6","83.07","83.65","BOB","20231010"
"USD.5.20","79.59","","","","BOB","20231010"
"USD.12","77.95","","","","BOB","20231010"
"GBP","99.9","102.65","101.25","101.92","BOB","20231010"
"EUR","86.35","88.75","87.51","88.1","BOB","20231010"
"JPY","54.95","56.5","55.7","56.1","BOB","20231010"
"CHF","90","92.55","91.21","91.88","BOB","20231010"
"HKD","10.45","10.75","10.61","10.68","BOB","20231010"
"CAD","60","61.7","60.8","61.24","BOB","20231010"
"AUD","52.15","53.6","52.86","53.22","BOB","20231010"
"SGD","59.85","61.55","60.67","61.11","BOB","20231010"
"DKK","11.6","11.9","11.73","11.82","BOB","20231010"
"SEK","7.45","7.65","7.54","7.6","BOB","20231010"
"NOK","7.55","7.75","7.63","7.69","BOB","20231010"
"USD","82.00","84.55","83.00","83.62","TBL","20231010"
"USD.5.20","79.54","","","","TBL","20231010"
"USD.12","77.90","","","","TBL","20231010"
"GBP","99.95","102.75","101.31","102.04","TBL","20231010"
"EUR","86.45","88.90","87.62","88.24","TBL","20231010"
"JPY","54.95","56.50","55.67","56.11","TBL","20231010"
"CHF","89.70","92.30","90.93","91.65","TBL","20231010"
"HKD","10.45","10.75","10.60","10.68","TBL","20231010"
"CAD","59.70","61.45","60.53","60.99","TBL","20231010"
"AUD","52.10","53.55","52.80","53.18","TBL","20231010"
"SGD","59.90","61.60","60.70","61.18","TBL","20231010"
"DKK","11.60","11.90","11.74","11.83","TBL","20231010"
"SEK","7.45","7.65","7.55","7.61","TBL","20231010"
"NOK","7.45","7.70","7.57","7.63","TBL","20231010"
